#{"t_start": 1678577399.2275305, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
60,50,245.728112,0.14,0.6176367196857951,0.5879776179056755,"(0.14,)",0.2378896882494005,0.12,0.350087929656275,0.02,0.4241726618705036,0.42,0.11282174260591527,0.48,0.29920063948840925,0.38,0.5170619552369466,14117.92571987263,3778,6148
36,50,246.059187,0.26,0.6173866947544998,0.5877156549520767,"(0.26,)",0.2378594249201278,0.2,0.3498562300319489,0.06,0.42426517571884986,0.54,0.11292332268370607,0.24,0.29936102236421724,0.5,0.5168369251057174,14124.911381209005,3630,6099
20,50,246.379258,0.42,0.6172616790214097,0.5875818036711892,"(0.42,)",0.2378930566640064,0.28,0.3496887470071828,0.14,0.4242298483639266,0.38,0.11302474062250599,0.24,0.2993934557063049,0.34,0.516526775063972,14134.673572870555,3730,6176
40,50,246.707332,0.3,0.6170243410997555,0.5873524720893142,"(0.3,)",0.2378628389154705,0.2,0.3494896331738437,0.1,0.42419457735247207,0.38,0.11325358851674641,0.4,0.2993939393939394,0.3,0.5162879695808439,14142.59612222303,3550,6045
32,50,247.028405,0.32,0.6168184557862046,0.5871394422310757,"(0.32,)",0.23786454183266934,0.24,0.34927490039840636,0.08,0.4242231075697211,0.46,0.11338645418326693,0.28,0.29947410358565735,0.4,0.5160051991689737,14152.541834444113,3421,5998
23,50,247.331473,0.4,0.616727361350714,0.5869904458598726,"(0.4,)",0.23792993630573248,0.32,0.34906050955414014,0.08,0.42429936305732485,0.52,0.1135031847133758,0.26,0.2995063694267516,0.34,0.5157869961467808,14160.119121712069,3386,6030
31,50,247.650544,0.32,0.6165396814548889,0.5867780429594273,"(0.32,)",0.2379474940334129,0.26,0.34883054892601434,0.06,0.4243436754176611,0.48,0.11361972951471758,0.26,0.2996022275258552,0.42,0.515529008882774,14168.662160029264,3550,6117
28,50,247.956613,0.36,0.6163992124541705,0.5865977742448331,"(0.36,)",0.23801271860095388,0.32,0.34858505564387915,0.04,0.4243402225755167,0.42,0.11375198728139904,0.28,0.29965023847376787,0.36,0.5152863492577816,14176.514501969683,3886,6351
44,50,248.283687,0.22,0.6161598724271521,0.5863065925337569,"(0.22,)",0.2379825258141382,0.2,0.34832406671961874,0.02,0.4244003177124702,0.5,0.11391580619539317,0.32,0.2997776012708499,0.46,0.5150284147797772,14184.331827267182,3609,6260
48,50,248.599759,0.24,0.615879505936891,0.586031746031746,"(0.24,)",0.23793650793650795,0.18,0.34809523809523807,0.06,0.4243968253968254,0.42,0.11417460317460318,0.44,0.2997936507936508,0.32,0.5147602067710993,14192.741534244735,3687,6250
28,50,248.908827,0.38,0.6157482188533855,0.5858683584456781,"(0.38,)",0.23804916732751785,0.38,0.3478191911181602,0.0,0.4243774781919112,0.4,0.11433782712133228,0.32,0.2997938144329897,0.3,0.5144818637625881,14202.020464010877,3579,6168
45,50,249.227899,0.24,0.6154590495998289,0.585594294770206,"(0.24,)",0.23801901743264658,0.2,0.34757527733755944,0.04,0.4244215530903328,0.48,0.11454833597464342,0.38,0.29985736925515055,0.38,0.514203769140794,14211.210067749438,3692,6190
40,50,249.546971,0.28,0.6152632918155451,0.5853523357086302,"(0.28,)",0.23802058590657166,0.24,0.3473317498020586,0.04,0.42443388756927947,0.44,0.11474267616785432,0.36,0.29990498812351546,0.36,0.5139233676562662,14220.185831522334,3667,6204
40,50,249.861041,0.3,0.6150352907342264,0.585126582278481,"(0.3,)",0.23800632911392405,0.22,0.34712025316455697,0.08,0.4243987341772152,0.38,0.11496835443037974,0.4,0.29990506329113925,0.3,0.5136687922132854,14228.11556068098,3690,6267
36,50,250.175112,0.32,0.6148225866490774,0.5849169960474309,"(0.32,)",0.23803952569169962,0.28,0.34687747035573124,0.04,0.4243636363636364,0.38,0.11516205533596838,0.36,0.2999209486166008,0.32,0.5134258045933463,14236.353616045302,3484,6160
