#{"t_start": 1678581382.2742963, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
-20,50,68.884541,0.72,0.7523507115946161,0.7223451327433629,"(0.72,)",0.3363274336283186,0.4,0.38601769911504424,0.32,0.42774336283185843,0.44,0.04115044247787611,0.04,0.23650442477876107,0.24,0.4819343937348332,13583.49881289227,4543,7659
-20,50,69.036579,0.72,0.7522951103961666,0.7223399558498896,"(0.72,)",0.33660044150110374,0.46,0.3857395143487859,0.26,0.4278587196467991,0.48,0.041147902869757176,0.04,0.2365121412803532,0.24,0.4817703681965911,13582.248373123264,4635,7694
-19,50,69.192193,0.72,0.7522302914842001,0.7223348017621145,"(0.72,)",0.33674008810572686,0.4,0.38559471365638764,0.32,0.4279295154185022,0.46,0.04118942731277533,0.06,0.23647577092511013,0.22,0.481615035592306,13582.020988939397,4752,7707
-22,50,69.345212,0.74,0.7523040897018436,0.7223736263736263,"(0.74,)",0.3366153846153846,0.28,0.38575824175824175,0.46,0.4277362637362637,0.34,0.041186813186813186,0.04,0.23643956043956044,0.22,0.48150979529420673,13582.071640482196,4794,7716
-20,50,69.493246,0.7,0.7522116506037635,0.7223245614035088,"(0.7,)",0.33649122807017545,0.28,0.3858333333333333,0.42,0.42771929824561405,0.42,0.04109649122807017,0.0,0.23657894736842106,0.3,0.48139917875800553,13583.202132900791,4384,7654
-38,50,69.628277,0.88,0.7525379265551259,0.7226695842450765,"(0.88,)",0.33680525164113784,0.48,0.3858643326039387,0.4,0.427746170678337,0.44,0.04100656455142232,0.0,0.2363238512035011,0.12,0.4812168364610454,13585.598330809557,4649,7754
-27,50,69.780312,0.78,0.7526788591473585,0.7227947598253275,"(0.78,)",0.33668122270742357,0.28,0.3861135371179039,0.5,0.42746724890829696,0.3,0.04096069868995633,0.02,0.23624454148471616,0.2,0.48118093074036655,13585.770699132554,4641,7818
-22,50,69.930346,0.74,0.7527157940111179,0.7228322440087146,"(0.74,)",0.3366884531590414,0.34,0.3861437908496732,0.4,0.4273202614379085,0.36,0.040958605664488015,0.04,0.23620915032679737,0.22,0.4811170119034127,13586.353606135339,4573,7764
-23,50,70.078379,0.76,0.7527362001063578,0.7229130434782609,"(0.76,)",0.33691304347826084,0.44,0.386,0.32,0.42734782608695654,0.44,0.041,0.06,0.23608695652173914,0.18,0.4810613305190893,13586.81604439116,4691,7812
-19,50,70.233412,0.7,0.7527310515985683,0.7228633405639914,"(0.7,)",0.33700650759219086,0.38,0.38585683297180046,0.32,0.4274186550976139,0.46,0.040954446854663776,0.02,0.2361822125813449,0.28,0.480972932915162,13587.957017068451,4644,7805
-25,50,70.380923,0.78,0.7528772052896012,0.722987012987013,"(0.78,)",0.33705627705627705,0.36,0.38593073593073596,0.42,0.4273160173160173,0.38,0.040995670995670995,0.06,0.23601731601731601,0.16,0.48095898142115406,13587.921156447517,4873,7910
-1,50,70.555969,0.54,0.7525123649636353,0.7225917926565875,"(0.54,)",0.33688984881209505,0.26,0.38570194384449247,0.28,0.4275161987041037,0.52,0.04103671706263499,0.06,0.23637149028077753,0.4,0.4809757001422513,13588.458263831071,4519,7900
-26,50,70.697002,0.78,0.7526979936203441,0.7227155172413793,"(0.78,)",0.3371551724137931,0.46,0.3855603448275862,0.32,0.4274137931034483,0.38,0.04103448275862069,0.04,0.23625,0.18,0.48094925653430076,13590.384851979004,4519,7888
-26,50,70.841033,0.78,0.7528435630228884,0.7228387096774194,"(0.78,)",0.33746236559139786,0.48,0.3853763440860215,0.3,0.4274408602150538,0.44,0.04103225806451613,0.04,0.2361290322580645,0.18,0.4809415253668764,13591.775587178905,4577,7875
-17,50,70.997069,0.68,0.7528315494689413,0.7227467811158799,"(0.68,)",0.33772532188841203,0.46,0.38502145922746783,0.22,0.42759656652360517,0.5,0.04098712446351931,0.02,0.23626609442060087,0.3,0.4809789692237092,13593.265514700854,4529,7868
-22,50,71.149104,0.74,0.7528899726716207,0.7227837259100642,"(0.74,)",0.3379443254817987,0.44,0.38483940042826553,0.3,0.4276231263383298,0.44,0.04098501070663812,0.04,0.23623126338329764,0.22,0.4809673617217581,13595.760142381267,4605,7890
-17,50,71.312133,0.68,0.7528112213434218,0.7226923076923077,"(0.68,)",0.33786324786324784,0.3,0.38482905982905985,0.38,0.4279059829059829,0.56,0.04094017094017094,0.02,0.23636752136752137,0.3,0.4809989408576395,13598.007314041211,4838,7932
-18,50,71.468515,0.7,0.7527409485611412,0.7226439232409382,"(0.7,)",0.3380810234541578,0.44,0.3845628997867804,0.26,0.4281449893390192,0.54,0.04093816631130064,0.04,0.2364179104477612,0.26,0.4810802066492431,13598.839268502408,4866,7905
-29,50,71.612545,0.8,0.7528397385042096,0.7228085106382979,"(0.8,)",0.3383404255319149,0.46,0.384468085106383,0.34,0.42804255319148937,0.38,0.0408936170212766,0.02,0.23629787234042554,0.18,0.48116161096992277,13599.884163079932,4754,7917
-35,50,71.743575,0.86,0.7531405444121679,0.723099787685775,"(0.86,)",0.3385987261146497,0.46,0.3845010615711253,0.4,0.42777070063694267,0.3,0.040849256900212315,0.02,0.23605095541401275,0.12,0.48122451506423725,13600.585193066378,4946,7935
-21,50,71.89361,0.74,0.7531966164458258,0.7231355932203389,"(0.74,)",0.33864406779661016,0.36,0.38449152542372883,0.38,0.4275847457627119,0.34,0.04088983050847458,0.06,0.23597457627118645,0.2,0.481282166705871,13600.78820143911,4964,7916
-28,50,72.034212,0.78,0.7532571294359784,0.7232558139534884,"(0.78,)",0.33873150105708244,0.38,0.38452431289640593,0.4,0.42761099365750527,0.44,0.04080338266384778,0.0,0.23594080338266385,0.22,0.48134435672828935,13601.848357072155,4890,7876
-4,50,72.20225,0.58,0.7530280663935609,0.7229535864978903,"(0.58,)",0.33860759493670883,0.28,0.38434599156118143,0.3,0.42776371308016875,0.5,0.040886075949367086,0.08,0.23616033755274263,0.34,0.48128205719759437,13603.926669384884,4713,7790
-24,50,72.357273,0.76,0.7531240852522896,0.7230315789473685,"(0.76,)",0.33886315789473687,0.46,0.3841684210526316,0.3,0.4279578947368421,0.52,0.04088421052631579,0.04,0.23608421052631579,0.2,0.4811785844715541,13606.110147001893,4822,7795
-15,50,72.51654,0.68,0.7530053723085746,0.7229411764705882,"(0.68,)",0.3389075630252101,0.36,0.3840336134453782,0.32,0.4279411764705882,0.42,0.04092436974789916,0.06,0.2361344537815126,0.26,0.48104751572636373,13608.556615825948,4648,7714
-29,50,72.660569,0.8,0.7531577724733949,0.7231027253668764,"(0.8,)",0.33932914046121593,0.54,0.3837735849056604,0.26,0.4280083857442348,0.46,0.040880503144654086,0.02,0.2360167714884696,0.18,0.48092801587356543,13610.070737959017,4836,7812
-26,50,72.804609,0.78,0.7532125920978902,0.7232217573221758,"(0.78,)",0.3396234309623431,0.48,0.38359832635983265,0.3,0.4280334728033473,0.44,0.04087866108786611,0.04,0.23589958158995816,0.18,0.4808787878190041,13610.847866874983,4815,7808
-16,50,72.973646,0.68,0.7531667804164449,0.7231315240083507,"(0.68,)",0.3395824634655532,0.32,0.38354906054279747,0.36,0.4281837160751566,0.5,0.0408768267223382,0.04,0.23599164926931107,0.28,0.4808239079299023,13611.271450694485,5088,7931
-22,50,73.120669,0.74,0.7531784551523691,0.7231666666666666,"(0.74,)",0.3395,0.3,0.38366666666666666,0.44,0.428125,0.4,0.040875,0.04,0.23595833333333333,0.22,0.48090106811435135,13610.812734080617,4951,7948
-7,50,73.284711,0.62,0.7529234675601845,0.722952182952183,"(0.62,)",0.3395010395010395,0.34,0.38345114345114345,0.28,0.4282744282744283,0.5,0.040997920997920996,0.1,0.23604989604989604,0.28,0.48089225727804863,13612.628602550973,4798,7888
-21,50,73.435751,0.74,0.7529279316788186,0.72298755186722,"(0.74,)",0.33954356846473027,0.36,0.38344398340248964,0.38,0.4283402489626556,0.46,0.041037344398340246,0.06,0.23597510373443983,0.2,0.4808469234587685,13615.48072672956,4880,7860
-25,50,73.583783,0.78,0.7529662891545681,0.7231055900621118,"(0.78,)",0.33954451345755693,0.34,0.38356107660455485,0.44,0.42815734989648035,0.34,0.04107660455486543,0.06,0.23581780538302277,0.16,0.4808298474810961,13617.008817486922,5070,7894
-14,50,73.73982,0.68,0.7528479111780079,0.7230165289256199,"(0.68,)",0.33950413223140496,0.32,0.3835123966942149,0.36,0.4282231404958678,0.46,0.04115702479338843,0.08,0.23582644628099173,0.24,0.4807447222655303,13618.81379022668,4854,7804
-27,50,73.884851,0.78,0.752970341269027,0.7231340206185567,"(0.78,)",0.33962886597938147,0.4,0.3835051546391753,0.38,0.4282886597938144,0.46,0.04111340206185567,0.02,0.23575257731958763,0.2,0.4806340781718163,13620.718446406052,4770,7778
-21,50,74.042876,0.72,0.7529984985213111,0.7231275720164609,"(0.72,)",0.3396296296296296,0.34,0.38349794238683127,0.38,0.4283127572016461,0.44,0.04106995884773663,0.02,0.23580246913580247,0.26,0.4804516789176702,13622.781824000887,5052,7864
-17,50,74.19292,0.68,0.752925515172469,0.7230390143737166,"(0.68,)",0.3395071868583162,0.28,0.38353182751540044,0.4,0.4284188911704312,0.48,0.04102669404517454,0.02,0.23593429158110882,0.3,0.4803460712901116,13624.339247105243,4789,7765
-28,50,74.341961,0.78,0.7530592321016584,0.723155737704918,"(0.78,)",0.33934426229508197,0.26,0.38381147540983607,0.52,0.4284016393442623,0.42,0.04094262295081967,0.0,0.23590163934426228,0.22,0.48021927925901514,13626.42142753681,4963,7815
-26,50,74.486987,0.76,0.7530537941755527,0.7232310838445808,"(0.76,)",0.3393047034764826,0.32,0.3839263803680982,0.44,0.42846625766871166,0.46,0.040858895705521474,0.0,0.23591002044989776,0.24,0.4801110908149386,13628.556472308816,4771,7779
-24,50,74.634013,0.76,0.7530421730949648,0.7233061224489796,"(0.76,)",0.33938775510204083,0.38,0.3839183673469388,0.38,0.4284081632653061,0.4,0.040857142857142856,0.04,0.23583673469387756,0.2,0.4800114292593738,13631.744745437256,4843,7778
-23,50,74.789055,0.74,0.7531280147792221,0.7233401221995926,"(0.74,)",0.33930753564154786,0.3,0.3840325865580448,0.44,0.4284317718940937,0.44,0.04081466395112016,0.02,0.23584521384928717,0.24,0.4799866872422275,13633.383926118382,5092,7846
-6,50,74.965101,0.58,0.7529155013579136,0.7230487804878049,"(0.58,)",0.33922764227642277,0.3,0.38382113821138214,0.28,0.42861788617886176,0.52,0.0408130081300813,0.04,0.23613821138211383,0.38,0.47994734677516776,13635.319094538629,4884,7799
-17,50,75.118129,0.7,0.7528709998574022,0.7230020283975659,"(0.7,)",0.33914807302231237,0.3,0.3838539553752536,0.4,0.4286004056795132,0.42,0.04085192697768763,0.06,0.23614604462474645,0.24,0.4798124697490365,13638.292112016452,4626,7682
-25,50,75.259155,0.76,0.752940083223972,0.7230769230769231,"(0.76,)",0.3391497975708502,0.34,0.3839271255060729,0.42,0.42870445344129554,0.48,0.040809716599190284,0.02,0.23611336032388663,0.22,0.4796666859208997,13641.122387317671,4468,7682
-20,50,75.407416,0.72,0.7529411917289967,0.7230707070707071,"(0.72,)",0.3393939393939394,0.46,0.38367676767676767,0.26,0.42884848484848487,0.5,0.04080808080808081,0.04,0.23612121212121212,0.24,0.4794788648981362,13645.131351732824,4397,7615
-25,50,75.560229,0.78,0.7529915901566783,0.7231854838709677,"(0.78,)",0.3393951612903226,0.34,0.38379032258064516,0.44,0.4288306451612903,0.42,0.04084677419354839,0.06,0.23596774193548387,0.16,0.4793051301510345,13648.964179984887,5008,7779
-21,50,75.705563,0.74,0.7530151719150063,0.7232193158953723,"(0.74,)",0.3392354124748491,0.26,0.38398390342052313,0.48,0.42857142857142855,0.3,0.04088531187122736,0.06,0.2358953722334004,0.2,0.4792030136204836,13650.819036357876,4683,7645
-28,50,75.847592,0.8,0.7531713500515066,0.7233734939759037,"(0.8,)",0.3393574297188755,0.4,0.3840160642570281,0.4,0.42847389558232934,0.38,0.04088353413654618,0.04,0.2357429718875502,0.16,0.47904820622747535,13653.145905270005,4886,7695
-23,50,75.995266,0.76,0.7532476386364484,0.7234468937875751,"(0.76,)",0.33939879759519037,0.36,0.3840480961923848,0.4,0.42849699398797597,0.44,0.04092184368737475,0.06,0.2356312625250501,0.18,0.4789073284627317,13654.852932781365,4864,7709
-16,50,76.153317,0.66,0.7530904104347536,0.72332,"(0.66,)",0.3392,0.24,0.38412,0.42,0.42856,0.46,0.04084,0.0,0.23584,0.34,0.47878881984223187,13656.840179625156,4656,7647
-26,50,76.298333,0.76,0.7531734318170679,0.7233932135728542,"(0.76,)",0.33940119760479043,0.44,0.38399201596806387,0.32,0.4285828343313373,0.44,0.04075848303393213,0.0,0.23584830339321358,0.24,0.4786072492105673,13660.11186725141,4615,7620
-23,50,76.444068,0.74,0.7532537007228457,0.7234262948207172,"(0.74,)",0.3394422310756972,0.36,0.3839840637450199,0.38,0.42844621513944225,0.36,0.040717131474103586,0.02,0.2358565737051793,0.24,0.4784291983538193,13664.013491824468,4443,7569
-30,50,76.5871,0.8,0.7533873081344544,0.7235785288270378,"(0.8,)",0.33964214711729623,0.44,0.38393638170974154,0.36,0.4283499005964215,0.38,0.04063618290258449,0.0,0.23578528827037773,0.2,0.47821771175954875,13668.589969146959,4610,7673
-19,50,76.750258,0.72,0.7533656692343678,0.7235714285714285,"(0.72,)",0.33976190476190476,0.4,0.3838095238095238,0.32,0.42833333333333334,0.42,0.040674603174603176,0.06,0.23575396825396824,0.22,0.47811794565801036,13672.363692166091,4995,7838
-9,50,76.919296,0.6,0.7530807335273573,0.7233267326732673,"(0.6,)",0.33964356435643567,0.28,0.3836831683168317,0.32,0.4285940594059406,0.56,0.040633663366336635,0.02,0.23603960396039603,0.38,0.4781312822079727,13674.147238771347,4631,7717
-25,50,77.060328,0.76,0.7531089285312064,0.723399209486166,"(0.76,)",0.33956521739130435,0.3,0.3838339920948617,0.46,0.42861660079051384,0.44,0.04059288537549407,0.02,0.2360079051383399,0.22,0.4780165142724964,13677.87660156399,4428,7650
-21,50,77.216364,0.74,0.7532015186059625,0.7234319526627219,"(0.74,)",0.3396844181459566,0.4,0.3837475345167653,0.34,0.42859960552268245,0.42,0.04063116370808678,0.06,0.23593688362919132,0.2,0.4779137633158648,13680.84017065278,4659,7762
-14,50,77.376399,0.68,0.7530970929067835,0.7233464566929134,"(0.68,)",0.3395275590551181,0.26,0.38381889763779525,0.42,0.4286220472440945,0.44,0.040708661417322836,0.08,0.23594488188976379,0.24,0.4778415093560082,13683.801391844456,4667,7754
-33,50,77.511418,0.84,0.7533060511978346,0.7235756385068762,"(0.84,)",0.33988212180746563,0.52,0.3836935166994106,0.32,0.42856581532416504,0.4,0.04066797642436149,0.02,0.2357563850687623,0.14,0.4777275940371675,13686.689110927478,4613,7753
-22,50,77.672465,0.74,0.753313498451954,0.7236078431372549,"(0.74,)",0.33988235294117647,0.34,0.38372549019607843,0.4,0.4284705882352941,0.38,0.04066666666666666,0.04,0.23572549019607844,0.22,0.4776693673561944,13688.999353180432,4872,7838
-22,50,77.825493,0.74,0.7532874257027028,0.7236399217221136,"(0.74,)",0.33972602739726027,0.26,0.38391389432485323,0.48,0.4283365949119374,0.36,0.04066536203522505,0.04,0.23569471624266145,0.22,0.4777700710234466,13689.604882621428,5168,7913
-23,50,77.976054,0.74,0.7533966373180815,0.723671875,"(0.74,)",0.3398046875,0.38,0.3838671875,0.36,0.4284375,0.48,0.040625,0.02,0.235703125,0.24,0.4778993176326798,13689.54192735232,5168,7941
-23,50,78.125087,0.74,0.753442958052366,0.7237037037037037,"(0.74,)",0.3397270955165692,0.3,0.3839766081871345,0.44,0.42838206627680314,0.4,0.040584795321637425,0.02,0.23571150097465887,0.24,0.4779557704722245,13689.421235786556,5054,7929
-16,50,78.283123,0.68,0.7533372915568968,0.7236186770428016,"(0.68,)",0.33949416342412453,0.22,0.38412451361867705,0.46,0.4282879377431907,0.38,0.04058365758754864,0.04,0.2357976653696498,0.28,0.4780032174530513,13689.859187148792,4941,7899
-11,50,78.448162,0.64,0.75312243888312,0.7234563106796117,"(0.64,)",0.33937864077669905,0.28,0.38407766990291264,0.36,0.4282718446601942,0.42,0.04062135922330097,0.06,0.23592233009708738,0.3,0.4780807129863167,13689.6218058008,4891,7846
-21,50,78.592193,0.74,0.7531385752128631,0.7234883720930233,"(0.74,)",0.33930232558139534,0.3,0.3841860465116279,0.44,0.4281395348837209,0.36,0.04065891472868217,0.06,0.23585271317829457,0.2,0.4780324656011696,13691.378676875323,4708,7780
-23,50,78.743894,0.74,0.7531862739009358,0.7235203094777563,"(0.74,)",0.33938104448742745,0.38,0.3841392649903288,0.36,0.42823984526112185,0.48,0.04061895551257253,0.02,0.23586073500967117,0.24,0.4779551680893742,13692.874443353658,4831,7816
-28,50,78.884932,0.8,0.7533282554493772,0.7236679536679537,"(0.8,)",0.3396911196911197,0.5,0.38397683397683396,0.3,0.4281467181467181,0.38,0.040617760617760616,0.04,0.2357142857142857,0.16,0.4779060873599627,13694.020967476941,4816,7857
-28,50,79.02497,0.82,0.7534951365020921,0.7238535645472062,"(0.82,)",0.3395375722543353,0.26,0.3843159922928709,0.56,0.4277842003853565,0.24,0.04069364161849711,0.08,0.23545279383429674,0.1,0.4778502122691303,13695.19511091097,4885,7895
-19,50,79.183993,0.72,0.7534622447076896,0.7238461538461538,"(0.72,)",0.3395384615384615,0.34,0.3843076923076923,0.38,0.42780769230769233,0.44,0.04073076923076923,0.06,0.23542307692307693,0.22,0.47786876991580285,13695.74752165524,5050,7951
-24,50,79.330032,0.76,0.7535981618226989,0.723915547024952,"(0.76,)",0.339616122840691,0.38,0.38429942418426105,0.38,0.42790786948176585,0.48,0.04072936660268714,0.04,0.23535508637236086,0.2,0.4779064686311647,13695.810006981696,5003,7921
-12,50,79.495055,0.62,0.7533654401944121,0.7237164750957854,"(0.62,)",0.3398467432950192,0.46,0.3838697318007663,0.16,0.42835249042145596,0.66,0.04065134099616858,0.0,0.23563218390804597,0.38,0.4778569573621309,13696.660014088442,4635,7815
-23,50,79.639095,0.76,0.7534470081945078,0.7237858508604207,"(0.76,)",0.33984703632887187,0.34,0.38393881453154877,0.42,0.42822179732313576,0.36,0.04068833652007648,0.06,0.23552581261950287,0.18,0.47779444130613197,13698.246525527917,4694,7861
-25,50,79.786095,0.76,0.7535790177157625,0.7238549618320611,"(0.76,)",0.3398091603053435,0.32,0.3840458015267176,0.44,0.42828244274809163,0.46,0.040648854961832064,0.02,0.23549618320610688,0.22,0.4777501347720333,13698.912998500258,4886,7889
-21,50,79.93931,0.74,0.753634454250307,0.7238857142857142,"(0.74,)",0.3396571428571429,0.26,0.3842285714285714,0.48,0.428,0.28,0.04068571428571428,0.06,0.23542857142857143,0.2,0.4777309247467063,13698.205199292852,4952,7849
-15,50,80.102347,0.66,0.7535396676183075,0.723764258555133,"(0.66,)",0.3397718631178707,0.4,0.3839923954372624,0.26,0.42832699619771863,0.6,0.04064638783269962,0.02,0.2355893536121673,0.32,0.47762361181761187,13698.458025828308,4709,7772
-30,50,80.24587,0.8,0.7536873434805064,0.7239089184060721,"(0.8,)",0.33992409867172674,0.42,0.38398481973434534,0.38,0.4283491461100569,0.44,0.04056925996204933,0.0,0.23552182163187857,0.2,0.4775055450431983,13698.842974383368,4777,7809
-21,50,80.396885,0.72,0.7536550716303464,0.7239015151515151,"(0.72,)",0.3399621212121212,0.36,0.3839393939393939,0.36,0.42829545454545453,0.4,0.04053030303030303,0.02,0.23556818181818182,0.26,0.47741614467294746,13699.121478691588,4696,7773
-23,50,80.549938,0.74,0.7536631922695549,0.7239319470699432,"(0.74,)",0.3400756143667297,0.4,0.3838563327032136,0.34,0.4283175803402646,0.44,0.04049149338374291,0.02,0.2355765595463138,0.24,0.4773105641544411,13699.37839999022,4821,7844
-21,50,80.699972,0.74,0.7536847643530835,0.7239622641509434,"(0.74,)",0.3400377358490566,0.32,0.3839245283018868,0.42,0.4281132075471698,0.32,0.040528301886792455,0.06,0.23550943396226415,0.2,0.47724597229635746,13699.22070049103,4843,7906
-23,50,80.847993,0.78,0.7537986160921735,0.7240677966101695,"(0.78,)",0.34015065913370995,0.4,0.3839171374764595,0.38,0.4278719397363465,0.3,0.04064030131826742,0.1,0.23529190207156309,0.12,0.4772270111509999,13699.039421412017,5197,8053
-22,50,81.00204,0.74,0.7538157924894058,0.7240977443609022,"(0.74,)",0.34015037593984965,0.34,0.38394736842105265,0.4,0.42781954887218043,0.4,0.040639097744360905,0.04,0.23526315789473684,0.22,0.4773450031092506,13696.184505119161,5189,7995
-20,50,81.156062,0.72,0.7539028172537714,0.7240900562851782,"(0.72,)",0.34,0.26,0.3840900562851782,0.46,0.4278048780487805,0.42,0.04063789868667918,0.04,0.23527204502814258,0.24,0.4774503429753983,13693.0904503353,5401,8013
-19,50,81.306108,0.7,0.7538882772347678,0.7240449438202248,"(0.7,)",0.3398876404494382,0.28,0.3841573033707865,0.42,0.42775280898876405,0.4,0.04059925093632959,0.02,0.23535580524344568,0.28,0.47754225928973426,13690.221827149473,5208,7932
-5,50,81.477134,0.58,0.7536508884933497,0.7237757009345794,"(0.58,)",0.33981308411214955,0.3,0.3839626168224299,0.28,0.42785046728971965,0.48,0.04063551401869159,0.06,0.23558878504672898,0.36,0.4775607426155683,13688.557123664426,4813,7763
-23,50,81.625167,0.74,0.7536694776999048,0.7238059701492537,"(0.74,)",0.33996268656716416,0.42,0.3838432835820896,0.32,0.4279850746268657,0.5,0.04059701492537313,0.02,0.23559701492537313,0.24,0.4775065374023366,13688.29097234102,4625,7751
-24,50,81.775201,0.76,0.7536850982090215,0.7238733705772812,"(0.76,)",0.3401117318435754,0.42,0.3837616387337058,0.34,0.42793296089385474,0.4,0.04059590316573557,0.04,0.23553072625698324,0.2,0.4774394151477872,13688.195289333205,4767,7764
-25,50,81.916245,0.78,0.7538306241724191,0.7239776951672863,"(0.78,)",0.34011152416356877,0.34,0.38386617100371745,0.44,0.42784386617100373,0.38,0.04063197026022305,0.06,0.2353903345724907,0.16,0.47737555867505743,13687.747702962482,4851,7789
-22,50,82.06928,0.72,0.7538019703345233,0.7239703153988868,"(0.72,)",0.3398886827458256,0.22,0.3840816326530612,0.5,0.42775510204081635,0.38,0.04055658627087198,0.0,0.2354730983302412,0.28,0.4773061613933947,13685.644514661662,4738,7767
-25,50,82.210312,0.76,0.7538808558314252,0.724037037037037,"(0.76,)",0.33996296296296297,0.38,0.38407407407407407,0.38,0.4278888888888889,0.5,0.040518518518518516,0.02,0.23544444444444446,0.22,0.47723081269939877,13684.958516888626,4707,7768
-23,50,82.362346,0.76,0.7539989853829883,0.7241035120147874,"(0.76,)",0.3399630314232902,0.34,0.38414048059149725,0.42,0.4276894639556377,0.32,0.04055452865064695,0.06,0.23534195933456561,0.18,0.477156670954374,13683.768142169782,4946,7804
-12,50,82.527383,0.66,0.7538798891904417,0.7239852398523985,"(0.66,)",0.3396678966789668,0.18,0.38431734317343175,0.48,0.42763837638376384,0.4,0.040627306273062734,0.08,0.23538745387453874,0.26,0.4772005975954011,13680.374446746664,5183,7896
-20,50,82.686399,0.74,0.7539405415327536,0.7240147329650092,"(0.74,)",0.3394843462246777,0.24,0.38453038674033146,0.5,0.4274033149171271,0.3,0.040699815837937386,0.08,0.2352854511970534,0.18,0.47732821701975753,13676.679274832291,5565,8096
-8,50,82.85145,0.6,0.7537998458700611,0.7237867647058823,"(0.6,)",0.3391911764705882,0.18,0.3845955882352941,0.42,0.4273897058823529,0.42,0.0406985294117647,0.04,0.23551470588235293,0.36,0.47752175629156524,13672.547920507981,5320,8005
-19,50,83.00249,0.72,0.7537812131919905,0.7237798165137614,"(0.72,)",0.3389724770642202,0.22,0.38480733944954126,0.5,0.4271559633027523,0.3,0.04073394495412844,0.06,0.2354862385321101,0.22,0.4775545673592023,13670.473900457915,5085,7885
-12,50,83.156518,0.66,0.7536540214958694,0.7236630036630036,"(0.66,)",0.33882783882783885,0.26,0.38483516483516483,0.4,0.4271062271062271,0.4,0.04080586080586081,0.08,0.23553113553113553,0.26,0.47753370206529416,13668.918512844231,4831,7780
-16,50,83.313547,0.68,0.753560558987078,0.723583180987203,"(0.68,)",0.3390127970749543,0.44,0.3845703839122486,0.24,0.42742230347349175,0.6,0.040804387568555756,0.04,0.23561243144424132,0.28,0.4774041871442944,13669.576795570483,4618,7678
-17,50,83.475596,0.68,0.7535433884811799,0.7235036496350365,"(0.68,)",0.339014598540146,0.34,0.3844890510948905,0.34,0.4276277372262774,0.54,0.040766423357664235,0.02,0.23572992700729928,0.3,0.4772867546358714,13670.466628892562,4740,7714
-10,50,83.648615,0.62,0.7533358532198273,0.7233151183970856,"(0.62,)",0.33876138433515485,0.2,0.3845537340619308,0.42,0.4276502732240437,0.44,0.04076502732240437,0.04,0.23591985428051002,0.34,0.47717027104851223,13671.172981398939,5036,7767
-23,50,83.795668,0.76,0.753376333093214,0.7233818181818182,"(0.76,)",0.3386909090909091,0.3,0.3846909090909091,0.46,0.4274545454545455,0.32,0.0408,0.06,0.23581818181818182,0.18,0.4770937759382328,13670.907608961057,5025,7743
-16,50,83.955704,0.68,0.7532987308272918,0.7233030852994555,"(0.68,)",0.3385480943738657,0.26,0.38475499092558985,0.42,0.427513611615245,0.46,0.04079854809437387,0.04,0.2358983666061706,0.28,0.4770154208001006,13670.88279535378,5160,7775
-1,50,84.134744,0.52,0.7529772139108828,0.7229347826086957,"(0.52,)",0.3383695652173913,0.24,0.38456521739130434,0.28,0.42786231884057974,0.62,0.04076086956521739,0.02,0.23630434782608695,0.46,0.4769007912007063,13671.102413985169,4751,7633
-22,50,84.28876,0.74,0.7529575978989855,0.7229656419529837,"(0.74,)",0.3383001808318264,0.3,0.38466546112115735,0.44,0.4278119349005425,0.4,0.04075949367088608,0.04,0.2362748643761302,0.22,0.476771330246383,13671.768016350803,4847,7664
-23,50,84.438813,0.74,0.7529638648287654,0.7229963898916968,"(0.74,)",0.33830324909747295,0.34,0.38469314079422384,0.4,0.42787003610108304,0.46,0.04072202166064982,0.02,0.23628158844765343,0.24,0.4766258498460238,13671.437752792475,4843,7637
-19,50,84.591835,0.7,0.7529339591058399,0.722954954954955,"(0.7,)",0.33812612612612614,0.24,0.38482882882882885,0.46,0.42785585585585584,0.42,0.04068468468468468,0.02,0.23636036036036037,0.28,0.4764737334503473,13672.284127923283,4698,7590
-25,50,84.743869,0.76,0.7529970530913969,0.7230215827338129,"(0.76,)",0.33802158273381294,0.28,0.385,0.48,0.4277338129496403,0.36,0.04064748201438849,0.02,0.23633093525179857,0.22,0.4763336525991144,13672.753614440937,4984,7754
-16,50,84.902336,0.68,0.7529486299653062,0.7229443447037702,"(0.68,)",0.33791741472172354,0.28,0.3850269299820467,0.4,0.42782764811490126,0.48,0.040646319569120286,0.04,0.2364093357271095,0.28,0.47621186953113404,13673.244590212349,4765,7652
-25,50,85.048375,0.76,0.7530805613601578,0.723010752688172,"(0.76,)",0.33788530465949823,0.32,0.3851254480286738,0.44,0.42770609318996416,0.36,0.04060931899641577,0.02,0.23637992831541219,0.22,0.47608510158701817,13674.30452652483,4688,7648
-25,50,85.191401,0.78,0.7531361620053983,0.7231127012522361,"(0.78,)",0.33810375670840787,0.46,0.3850089445438283,0.32,0.4277638640429338,0.46,0.04064400715563506,0.06,0.2362432915921288,0.16,0.4759307948738708,13675.888102263616,4677,7665
